time,longitude,latitude,snr_[MJ/m2],tp_[mm],ro_[m],sm_[m3/m3],le_[W/m2]
2012-09-13,-3.625,38.625,8.713564,0.0,0.0,0.11556955,22.171279070553954
2012-09-14,-3.625,38.625,7.6692495,0.0,0.0,0.113296255,22.153127248640413
2012-09-15,-3.625,38.625,7.4435086,0.0,0.0,0.11122371,22.134975426726868
2012-09-16,-3.625,38.625,7.555591,0.0,0.0,0.109472774,22.116823604813327
2012-09-17,-3.625,38.625,6.145196,0.0,0.0,0.10831414,22.098671782899785
2012-09-18,-3.625,38.625,3.4739327,0.0,0.0,0.10616521,22.08051996098624
2012-09-19,-3.625,38.625,7.667312,0.0032512306,0.0,0.10852432,22.0623681390727
2012-09-20,-3.625,38.625,7.14432,0.099652044,0.0,0.110978805,22.044216317159155
2012-09-21,-3.625,38.625,8.281708,0.013788339,1.8401133e-08,0.11302558,22.026064495245613
2012-09-22,-3.625,38.625,7.848198,0.0,0.0,0.11357281,22.275855730253234
2012-09-23,-3.625,38.625,8.004123,0.21173978,3.6802266e-08,0.115489066,22.525646965260858
2012-09-24,-3.625,38.625,7.1621976,0.0,0.0,0.11570364,22.77543820026848
2012-09-25,-3.625,38.625,7.7840166,0.037986707,3.9612305e-09,0.11631572,23.025229435276103
2012-09-26,-3.625,38.625,2.3880625,7.4241457,1.1054728e-06,0.13503027,23.275020670283723
2012-09-27,-3.625,38.625,1.1355507,11.548513,2.0213145e-06,0.18721217,23.524811905291344
2012-09-28,-3.625,38.625,0.9304924,41.728065,1.569594e-05,0.24697426,23.774603140298968
2012-09-29,-3.625,38.625,5.18832,1.9126225,7.7054506e-07,0.28553736,24.02439437530659
2012-09-30,-3.625,38.625,8.036262,0.00025987002,0.0,0.2713812,23.547173477709293
2012-10-01,-3.625,38.625,7.786034,-1.6653345e-13,0.0,0.25737578,23.069952580112
2012-10-02,-3.625,38.625,7.5276732,-1.6653345e-13,0.0,0.24953718,22.592731682514703
2012-10-03,-3.625,38.625,7.282585,-1.6653345e-13,0.0,0.24238682,22.115510784917404
2012-10-04,-3.625,38.625,7.0565844,-1.6653345e-13,0.0,0.23317495,21.63828988732011
2012-10-05,-3.625,38.625,7.1679025,-1.6653345e-13,0.0,0.22671466,21.161068989722814
2012-10-06,-3.625,38.625,6.237091,0.00709398,0.0,0.22153047,20.68384809212552
2012-10-07,-3.625,38.625,7.0778165,-1.6653345e-13,0.0,0.2170599,20.206627194528224
2012-10-08,-3.625,38.625,6.9760804,-1.6653345e-13,0.0,0.20872962,20.704322701527012
2012-10-09,-3.625,38.625,6.8208876,-1.6653345e-13,0.0,0.2023445,21.202018208525796
2012-10-10,-3.625,38.625,6.144491,0.5206009,2.252679e-08,0.19918029,21.69971371552458
2012-10-11,-3.625,38.625,5.6652946,0.10496648,0.0,0.19602928,22.19740922252337
2012-10-12,-3.625,38.625,2.8368044,0.33557114,0.0,0.19250156,22.695104729522157
2012-10-13,-3.625,38.625,5.036516,0.008294775,0.0,0.18771496,23.19280023652094
2012-10-14,-3.625,38.625,6.1063366,2.225003,2.7032146e-07,0.18888001,23.690495743519726
2012-10-15,-3.625,38.625,5.7928653,0.21649712,1.7677426e-08,0.18591763,24.188191250518514
2012-10-16,-3.625,38.625,5.2854996,-1.6653345e-13,0.0,0.18110207,24.100597602901633
2012-10-17,-3.625,38.625,5.2527685,-1.6653345e-13,0.0,0.1758453,24.013003955284752
2012-10-18,-3.625,38.625,4.845848,0.93459815,1.0778458e-07,0.17428663,23.92541030766787
2012-10-19,-3.625,38.625,2.3411078,9.859277,1.4884882e-06,0.19106488,23.83781666005099
2012-10-20,-3.625,38.625,3.8926647,1.9946997,1.5111813e-07,0.21808633,23.750223012434112
2012-10-21,-3.625,38.625,6.3539586,1.4693276,1.2374197e-07,0.22379088,23.66262936481723
2012-10-22,-3.625,38.625,2.2584834,0.12854934,0.0,0.22160354,23.57503571720035
2012-10-23,-3.625,38.625,5.6918774,0.024046864,0.0,0.21956193,23.48744206958347
2012-10-24,-3.625,38.625,2.2537677,1.0382271,1.0778458e-07,0.21751639,22.91581041559025
2012-10-25,-3.625,38.625,2.536513,12.694922,2.1514636e-06,0.23667908,22.344178761597032
2012-10-26,-3.625,38.625,4.521065,16.072687,3.6365122e-06,0.28298557,21.772547107603813
2012-10-27,-3.625,38.625,4.7257247,11.764403,3.9875526e-06,0.3091827,21.200915453610598
2012-10-28,-3.625,38.625,4.2482624,-1.6653345e-13,0.0,0.2977691,20.62928379961738
2012-10-29,-3.625,38.625,4.155466,-1.6653345e-13,0.0,0.2869346,20.05765214562416
2012-10-30,-3.625,38.625,-0.116920754,11.542844,3.2296205e-06,0.30036658,19.486020491630942
2012-10-31,-3.625,38.625,2.5201607,0.007606075,0.0,0.30315366,18.914388837637723
2012-11-01,-3.625,38.625,2.6989279,0.030935261,0.0,0.29542282,18.781841801548445
2012-11-02,-3.625,38.625,3.2702582,2.68561,5.3982984e-07,0.29502302,18.649294765459167
2012-11-03,-3.625,38.625,1.5424132,20.440977,6.389406e-06,0.31712604,18.516747729369886
2012-11-04,-3.625,38.625,2.204649,20.370937,2.996845e-05,0.3479863,18.384200693280608
2012-11-05,-3.625,38.625,3.9826665,0.25399935,4.8871936e-08,0.33355632,18.25165365719133
2012-11-06,-3.625,38.625,1.5767567,4.420566,7.0194716e-07,0.33120143,18.11910662110205
2012-11-07,-3.625,38.625,2.8421137,7.542423,3.0015926e-06,0.3357497,17.98655958501277
2012-11-08,-3.625,38.625,3.9830515,17.097729,9.6039485e-06,0.3481911,17.854012548923492
2012-11-09,-3.625,38.625,0.30849743,33.219456,0.00012581564,0.36252308,17.632291721249068
2012-11-10,-3.625,38.625,3.6042483,1.1434853,2.3109669e-07,0.35355252,17.410570893574643
2012-11-11,-3.625,38.625,2.4566915,6.2308865,1.9952406e-06,0.35249507,17.18885006590022
2012-11-12,-3.625,38.625,3.1978302,0.308591,3.1557757e-08,0.3396718,16.967129238225795
2012-11-13,-3.625,38.625,3.360859,0.0,0.0,0.3303333,16.74540841055137
2012-11-14,-3.625,38.625,2.4341743,0.1672345,1.5778879e-08,0.3227591,16.523687582876946
2012-11-15,-3.625,38.625,2.73656,0.009080466,0.0,0.31594318,16.30196675520252
2012-11-16,-3.625,38.625,3.0464575,0.0,0.0,0.30779973,16.080245927528097
2012-11-17,-3.625,38.625,1.0615275,3.8669858,1.8402453e-06,0.31218058,15.980870359473757
2012-11-18,-3.625,38.625,2.6624386,0.15797007,4.0214847e-08,0.3102227,15.881494791419415
2012-11-19,-3.625,38.625,2.4339092,0.19943717,0.0,0.30440062,15.782119223365076
2012-11-20,-3.625,38.625,2.8160906,0.02228227,0.0,0.29891378,15.682743655310734
2012-11-21,-3.625,38.625,0.5766775,2.8452504,1.5088889e-06,0.3013654,15.583368087256394
2012-11-22,-3.625,38.625,3.3081765,1.38256,3.260473e-07,0.30562466,15.483992519202054
2012-11-23,-3.625,38.625,2.4526286,0.0,0.0,0.29881638,15.384616951147713
2012-11-24,-3.625,38.625,0.96462846,0.0026377866,0.0,0.29224148,15.285241383093373
2012-11-25,-3.625,38.625,3.110129,0.0013188933,0.0,0.2870795,15.20236540171835
2012-11-26,-3.625,38.625,1.4677087,1.2092198,8.7551484e-08,0.28517434,15.119489420343326
2012-11-27,-3.625,38.625,1.5312836,0.89429504,1.7230973e-07,0.28580487,15.036613438968304
2012-11-28,-3.625,38.625,1.448066,0.021527624,0.0,0.2805811,14.95373745759328
2012-11-29,-3.625,38.625,1.0726341,0.0,0.0,0.27631426,14.870861476218257
2012-11-30,-3.625,38.625,-0.050255075,1.8153776,3.1585495e-07,0.27891415,14.787985494843234
2012-12-01,-3.625,38.625,1.1548284,0.0035216955,0.0,0.27542496,14.705109513468212
2012-12-02,-3.625,38.625,1.2560316,0.0,0.0,0.27100438,14.622233532093189
2012-12-03,-3.625,38.625,1.6737878,0.0,0.0,0.26951978,14.51690853745849
2012-12-04,-3.625,38.625,-0.38185725,0.5510057,0.0,0.2668205,14.411583542823792
2012-12-05,-3.625,38.625,1.3324733,0.036050897,0.0,0.27266008,14.306258548189092
2012-12-06,-3.625,38.625,1.0087231,0.13901155,4.1850218e-08,0.2704158,14.200933553554393
2012-12-07,-3.625,38.625,1.1146837,6.496437,2.5375464e-06,0.28398958,14.095608558919693
2012-12-08,-3.625,38.625,1.3221501,0.012409084,0.0,0.29465055,13.990283564284994
2012-12-09,-3.625,38.625,0.7670473,0.0,0.0,0.29040068,13.884958569650296
2012-12-10,-3.625,38.625,0.78205013,0.0,0.0,0.2818074,13.779633575015596
2012-12-11,-3.625,38.625,1.6325219,0.0,0.0,0.2819941,13.977527032019914
2012-12-12,-3.625,38.625,1.4571875,0.0,0.0,0.27760705,14.175420489024232
2012-12-13,-3.625,38.625,1.6584908,0.00033504903,0.0,0.2728845,14.37331394602855
2012-12-14,-3.625,38.625,0.8230045,1.0538251,2.1820335e-07,0.2777435,14.571207403032867
2012-12-15,-3.625,38.625,1.3770955,4.782812,1.4465066e-06,0.28949317,14.769100860037184
2012-12-16,-3.625,38.625,2.702322,0.23761414,0.0,0.2966885,14.966994317041502
2012-12-17,-3.625,38.625,2.0623355,0.39232144,4.689812e-08,0.29315847,15.16488777404582
2012-12-18,-3.625,38.625,1.5284058,0.07580943,0.0,0.28898704,15.362781231050137
2012-12-19,-3.625,38.625,1.3385731,0.011068888,0.0,0.2838053,15.422460899032927
2012-12-20,-3.625,38.625,0.04128406,0.34643203,5.0479025e-09,0.28122896,15.482140567015717
2012-12-21,-3.625,38.625,2.501367,0.25406098,0.0,0.28180894,15.541820234998507
2012-12-22,-3.625,38.625,1.8959559,0.059878644,0.0,0.2783898,15.601499902981299
2012-12-23,-3.625,38.625,1.6338698,0.0008388496,0.0,0.27466685,15.661179570964089
2012-12-24,-3.625,38.625,1.3076184,0.0,0.0,0.26958948,15.720859238946879
2012-12-25,-3.625,38.625,1.5487865,3.3149576,9.5131566e-07,0.27395934,15.780538906929669
2012-12-26,-3.625,38.625,1.6979384,0.0010051471,0.0,0.27669284,15.840218574912459
2012-12-27,-3.625,38.625,0.62967795,0.0008388496,0.0,0.27106372,15.616806936852726
2012-12-28,-3.625,38.625,0.9426353,0.0,0.0,0.2681057,15.393395298792992
2012-12-29,-3.625,38.625,2.2366471,0.22323155,4.689812e-08,0.26530403,15.169983660733259
2012-12-30,-3.625,38.625,1.5999948,0.0011738986,0.0,0.26329,14.946572022673523
2012-12-31,-3.625,38.625,0.7940636,0.002012748,2.344906e-08,0.26084843,14.72316038461379
2013-01-01,-3.625,38.625,0.9810248,3.581707,1.3301122e-06,0.2666042,14.499748746554056
2013-01-02,-3.625,38.625,1.7179277,1.6653345e-13,0.0,0.27189523,14.44707486640524
2013-01-03,-3.625,38.625,1.0090752,1.6653345e-13,0.0,0.26622027,14.394400986256422
2013-01-04,-3.625,38.625,1.1984378,1.6653345e-13,0.0,0.262043,14.341727106107605
2013-01-05,-3.625,38.625,1.5535228,1.6653345e-13,0.0,0.25888526,14.289053225958789
2013-01-06,-3.625,38.625,1.5989815,1.6653345e-13,0.0,0.25636712,14.236379345809972
2013-01-07,-3.625,38.625,1.3421396,1.6653345e-13,0.0,0.25426984,14.183705465661156
2013-01-08,-3.625,38.625,1.7919581,0.013560496,0.0,0.2522708,14.131031585512337
2013-01-09,-3.625,38.625,2.4079278,0.0028307138,0.0,0.25042033,14.078357705363521
2013-01-10,-3.625,38.625,1.4825498,0.3351842,1.654737e-07,0.2508221,14.077749241281438
2013-01-11,-3.625,38.625,1.6782631,0.11667414,2.833514e-08,0.2521901,14.077140777199357
2013-01-12,-3.625,38.625,1.0194328,0.92953765,2.504791e-07,0.25322828,14.076532313117275
2013-01-13,-3.625,38.625,2.393564,1.5978445,4.1320126e-07,0.25707498,14.075923849035192
2013-01-14,-3.625,38.625,1.1290658,0.008783227,0.0,0.25537342,14.07531538495311
2013-01-15,-3.625,38.625,1.0804658,1.6653345e-13,0.0,0.25303203,14.074706920871026
2013-01-16,-3.625,38.625,0.3461693,7.938646,2.3979196e-06,0.2661971,14.074098456788946
2013-01-17,-3.625,38.625,2.064834,0.32617697,4.3878483e-08,0.28403628,14.073489992706863
2013-01-18,-3.625,38.625,1.3794641,2.8420963,8.33418e-07,0.29065797,14.827875420451162
2013-01-19,-3.625,38.625,2.2520354,22.927446,1.8202387e-05,0.3212692,15.582260848195464
2013-01-20,-3.625,38.625,2.1890674,1.7552187,6.0824925e-07,0.33977482,16.336646275939763
2013-01-21,-3.625,38.625,3.2540543,1.252132,4.40024e-07,0.33558297,17.091031703684063
2013-01-22,-3.625,38.625,-0.35516703,5.4055867,2.911523e-06,0.33822352,17.845417131428363
2013-01-23,-3.625,38.625,3.8003128,3.8010752,1.4900829e-06,0.34322277,18.599802559172666
2013-01-24,-3.625,38.625,3.0038478,1.0841758,3.9339398e-07,0.33882648,19.354187986916966
2013-01-25,-3.625,38.625,0.52318084,2.8434186,1.3368546e-06,0.34233755,20.108573414661265
2013-01-26,-3.625,38.625,4.0270543,0.2143782,3.535062e-08,0.3400827,20.23303398379573
2013-01-27,-3.625,38.625,3.2582505,1.2565414,6.840341e-07,0.3395896,20.357494552930195
2013-01-28,-3.625,38.625,2.4766347,0.0047620106,0.0,0.33314285,20.48195512206466
2013-01-29,-3.625,38.625,3.1346552,1.6653345e-13,0.0,0.3268071,20.606415691199125
2013-01-30,-3.625,38.625,3.520237,1.6653345e-13,0.0,0.3205194,20.730876260333588
2013-01-31,-3.625,38.625,3.751633,1.6653345e-13,0.0,0.31657147,20.855336829468055
2013-02-01,-3.625,38.625,3.592053,0.0017690699,0.0,0.31258905,20.97979739860252
2013-02-02,-3.625,38.625,4.3814797,1.3418802,4.2954227e-07,0.3103177,21.104257967736984
2013-02-03,-3.625,38.625,3.240569,0.0,0.0,0.30423418,21.538313616205144
2013-02-04,-3.625,38.625,4.361742,0.0,0.0,0.29921377,21.9723692646733
2013-02-05,-3.625,38.625,4.6893916,0.0,0.0,0.29631025,22.40642491314146
2013-02-06,-3.625,38.625,2.6254387,0.20217891,4.187772e-08,0.29398566,22.84048056160962
2013-02-07,-3.625,38.625,3.583154,0.0,0.0,0.28976595,23.27453621007778
2013-02-08,-3.625,38.625,3.5313659,0.1207795,8.139012e-09,0.28484595,23.708591858545937
2013-02-09,-3.625,38.625,3.5849347,0.0,0.0,0.28079396,24.142647507014097
2013-02-10,-3.625,38.625,5.411362,1.2778696,4.3623788e-07,0.27973384,24.576703155482257
2013-02-11,-3.625,38.625,4.968135,2.119408,6.924957e-07,0.28309187,24.53360396126906
2013-02-12,-3.625,38.625,3.2580297,0.00202153,0.0,0.27992103,24.490504767055864
2013-02-13,-3.625,38.625,3.4928434,0.05369493,0.0,0.27494815,24.44740557284267
2013-02-14,-3.625,38.625,6.0181646,0.0,0.0,0.27144805,24.40430637862947
2013-02-15,-3.625,38.625,5.5632954,0.0,0.0,0.267353,24.361207184416273
2013-02-16,-3.625,38.625,5.015791,0.0,0.0,0.26330322,24.318107990203078
2013-02-17,-3.625,38.625,2.2991233,1.5138577,5.740796e-07,0.26413393,24.275008795989883
2013-02-18,-3.625,38.625,3.099049,0.6105636,2.1345811e-07,0.26815206,24.231909601776685
2013-02-19,-3.625,38.625,3.6330392,7.098541,3.1324291e-06,0.27939463,24.685486806211646
2013-02-20,-3.625,38.625,4.236946,5.6866007,2.2821441e-06,0.3006198,25.139064010646607
2013-02-21,-3.625,38.625,1.4984702,3.020248,1.4113732e-06,0.3112256,25.592641215081567
2013-02-22,-3.625,38.625,3.9506226,9.416379,4.4286735e-06,0.32774264,26.046218419516528
2013-02-23,-3.625,38.625,6.2495575,2.634817,9.097625e-07,0.33370033,26.499795623951485
2013-02-24,-3.625,38.625,5.1280727,0.07736559,8.139012e-09,0.3242938,26.953372828386446
2013-02-25,-3.625,38.625,5.7878785,0.00088453497,0.0,0.31534505,27.406950032821406
2013-02-26,-3.625,38.625,6.0289264,0.0,0.0,0.30765033,27.860527237256367
2013-02-27,-3.625,38.625,6.780663,0.29923084,1.5530236e-07,0.30111948,27.818628414361562
2013-02-28,-3.625,38.625,2.3957367,9.951857,3.4442164e-06,0.31207362,27.77672959146676
2013-03-01,-3.625,38.625,5.2678614,0.73081785,2.6192484e-07,0.32167882,27.73483076857196
2013-03-02,-3.625,38.625,6.244287,0.0,0.0,0.31711677,27.692931945677156
2013-03-03,-3.625,38.625,5.5588036,0.0,0.0,0.31057408,27.65103312278235
2013-03-04,-3.625,38.625,1.4410337,5.646347,2.1899855e-06,0.31735545,27.60913429988755
2013-03-05,-3.625,38.625,6.112327,5.349731,2.2051513e-06,0.33399352,27.56723547699275
2013-03-06,-3.625,38.625,4.378154,4.9088454,2.0236243e-06,0.34266257,27.525336654097945
2013-03-07,-3.625,38.625,3.0986495,20.838268,4.8426064e-05,0.3639143,29.053528344741572
2013-03-08,-3.625,38.625,5.1721416,9.340724,1.8887351e-05,0.3790995,30.581720035385203
2013-03-09,-3.625,38.625,5.5444355,8.522229,3.8874296e-06,0.37867245,32.10991172602883
2013-03-10,-3.625,38.625,4.0714993,9.081963,3.2739114e-05,0.3800071,33.63810341667246
2013-03-11,-3.625,38.625,5.0300207,4.4799857,1.7799241e-06,0.37774143,35.16629510731609
2013-03-12,-3.625,38.625,0.62468356,13.566105,1.05004365e-05,0.38181296,36.69448679795971
2013-03-13,-3.625,38.625,8.028565,0.63243765,3.1645098e-07,0.3755056,38.22267848860334
2013-03-14,-3.625,38.625,7.1642346,0.0,0.0,0.36244813,39.750870179246974
2013-03-15,-3.625,38.625,8.7973385,0.0,0.0,0.3513581,39.22862138737131
2013-03-16,-3.625,38.625,7.9269485,0.48946384,1.2351765e-07,0.34305176,38.70637259549565
2013-03-17,-3.625,38.625,7.6760435,4.812063,2.837777e-06,0.34496528,38.18412380361998
2013-03-18,-3.625,38.625,10.202273,1.3504292,6.234491e-07,0.34368756,37.66187501174432
2013-03-19,-3.625,38.625,5.9661026,5.511265,2.8560019e-06,0.343679,37.13962621986866
2013-03-20,-3.625,38.625,6.5559564,1.1437398,3.864193e-07,0.34675816,36.61737742799299
2013-03-21,-3.625,38.625,9.843931,0.0,0.0,0.33997887,36.09512863611733
2013-03-22,-3.625,38.625,4.4687343,2.5036511,1.9754923e-06,0.33642977,35.57287984424167
2013-03-23,-3.625,38.625,8.877908,8.437606,5.9292793e-06,0.3479536,36.721973576479485
2013-03-24,-3.625,38.625,7.4631824,3.4524841,1.6856137e-06,0.35375488,37.8710673087173
2013-03-25,-3.625,38.625,2.9186015,0.3888445,1.8180316e-07,0.3476173,39.02016104095512
2013-03-26,-3.625,38.625,5.14542,4.3484554,2.9829828e-06,0.35371777,40.16925477319293
2013-03-27,-3.625,38.625,5.6154375,6.692016,3.191378e-06,0.36342248,41.31834850543075
2013-03-28,-3.625,38.625,7.3648973,1.4093611,4.7057657e-07,0.3629927,42.467442237668564
2013-03-29,-3.625,38.625,4.374772,1.7448199,1.0944303e-06,0.35701194,43.61653596990638
2013-03-30,-3.625,38.625,9.590905,0.4803322,9.152814e-08,0.3522454,44.765629702144196
2013-03-31,-3.625,38.625,1.4829364,18.69197,3.1286138e-05,0.3614444,45.83906485802597
2013-04-01,-3.625,38.625,10.630091,4.0950394,2.9657817e-06,0.37468752,46.912500013907746
2013-04-02,-3.625,38.625,9.521574,1.4057465,7.7642255e-07,0.36462584,47.98593516978952
2013-04-03,-3.625,38.625,5.530482,4.9843035,3.7056984e-06,0.36367226,49.059370325671296
2013-04-04,-3.625,38.625,10.020549,2.8010046,2.3171542e-06,0.3660561,50.13280548155308
2013-04-05,-3.625,38.625,6.7635665,5.915596,4.5494767e-06,0.36660117,51.20624063743485
2013-04-06,-3.625,38.625,10.523455,0.0,3.469447e-18,0.36089438,52.27967579331663
2013-04-07,-3.625,38.625,9.78426,0.023126855,2.4099577e-08,0.34865364,53.3531109491984
2013-04-08,-3.625,38.625,8.373151,0.2232642,1.3027643e-07,0.33923715,54.922899300301516
2013-04-09,-3.625,38.625,9.56593,0.11886399,7.505353e-08,0.33207718,56.49268765140462
2013-04-10,-3.625,38.625,7.846654,0.046390697,2.4099577e-08,0.32336402,58.062476002507736
2013-04-11,-3.625,38.625,9.072396,1.4888998,7.6733755e-07,0.31982625,59.63226435361085
2013-04-12,-3.625,38.625,13.257027,0.03235752,3.1123328e-08,0.31366783,61.20205270471396
2013-04-13,-3.625,38.625,12.977734,0.0,3.469447e-18,0.3025475,62.77184105581707
2013-04-14,-3.625,38.625,13.400767,0.52317554,1.5437601e-07,0.2964289,64.34162940692018
2013-04-15,-3.625,38.625,12.522777,0.010444387,8.537915e-09,0.28748727,65.91141775802329
2013-04-16,-3.625,38.625,13.870857,0.0,3.469447e-18,0.27842945,65.36080812414487
2013-04-17,-3.625,38.625,13.842306,0.0,3.469447e-18,0.26827818,64.81019849026644
2013-04-18,-3.625,38.625,13.277234,0.0,3.469447e-18,0.26260275,64.25958885638802
2013-04-19,-3.625,38.625,13.711457,0.0,3.469447e-18,0.25201544,63.70897922250959
2013-04-20,-3.625,38.625,12.314263,0.0014898728,3.469447e-18,0.24598274,63.15836958863117
2013-04-21,-3.625,38.625,13.02479,0.0,3.469447e-18,0.24003327,62.60775995475274
2013-04-22,-3.625,38.625,13.133176,0.004476166,3.469447e-18,0.23405294,62.057150320874314
2013-04-23,-3.625,38.625,13.264944,0.0,3.469447e-18,0.23008204,61.50654068699589
2013-04-24,-3.625,38.625,13.270142,0.0,3.469447e-18,0.22916177,62.2294601742868
2013-04-25,-3.625,38.625,6.6523137,0.9490629,2.7638808e-07,0.22698018,62.952379661577716
2013-04-26,-3.625,38.625,8.986628,0.4226337,2.8065702e-07,0.22670956,63.67529914886863
2013-04-27,-3.625,38.625,6.140145,4.399337,1.5671661e-06,0.23442276,64.39821863615954
2013-04-28,-3.625,38.625,6.2455177,19.720768,6.3003545e-06,0.26892,65.12113812345045
2013-04-29,-3.625,38.625,11.680849,4.945282,2.0751913e-06,0.30646285,65.84405761074137
2013-04-30,-3.625,38.625,11.242463,2.401634,7.846869e-07,0.3101337,66.56697709803228
2013-05-01,-3.625,38.625,11.031086,0.04225118,4.944783e-09,0.30264857,67.28989658532319
2013-05-02,-3.625,38.625,13.048647,0.0,6.938894e-18,0.29227033,67.08036970209193
2013-05-03,-3.625,38.625,12.685413,0.013479283,6.938894e-18,0.28232616,66.87084281886065
2013-05-04,-3.625,38.625,12.893517,0.0,6.938894e-18,0.27407008,66.66131593562937
2013-05-05,-3.625,38.625,14.016308,0.0064187064,6.938894e-18,0.269524,66.45178905239811
2013-05-06,-3.625,38.625,13.923729,0.0,6.938894e-18,0.26131502,66.24226216916685
2013-05-07,-3.625,38.625,12.49276,0.0,6.938894e-18,0.25351796,66.03273528593557
2013-05-08,-3.625,38.625,7.426018,0.24311963,6.938894e-18,0.24650574,65.8232084027043
2013-05-09,-3.625,38.625,15.464393,0.029730001,2.9668696e-08,0.24274929,65.61368151947303
2013-05-10,-3.625,38.625,12.985803,0.0,6.938894e-18,0.23545942,65.0120533450886
2013-05-11,-3.625,38.625,14.634318,0.0,6.938894e-18,0.22731502,64.41042517070416
2013-05-12,-3.625,38.625,13.583295,0.02392731,6.938894e-18,0.21979186,63.80879699631973
2013-05-13,-3.625,38.625,13.21919,0.3401249,1.8726806e-07,0.2175345,63.2071688219353
2013-05-14,-3.625,38.625,13.121834,7.8686295,2.127444e-06,0.22518745,62.60554064755086
2013-05-15,-3.625,38.625,9.352078,3.6875038,1.1445077e-06,0.24251619,62.00391247316642
2013-05-16,-3.625,38.625,13.242704,1.7783585,3.7246537e-07,0.24933553,61.40228429878199
2013-05-17,-3.625,38.625,6.3388834,9.099474,2.530529e-06,0.25936395,60.800656124397555
2013-05-18,-3.625,38.625,13.096552,1.6913368,3.2827916e-07,0.27832207,59.79886071549521
2013-05-19,-3.625,38.625,10.036892,0.40042785,6.3965324e-08,0.27027604,58.79706530659287
2013-05-20,-3.625,38.625,13.697878,3.44084,7.513126e-07,0.27317166,57.795269897690524
2013-05-21,-3.625,38.625,13.22561,0.43991464,6.5719206e-08,0.26985082,56.79347448878818
2013-05-22,-3.625,38.625,11.422131,0.027279502,6.938894e-18,0.26100808,55.79167907988583
2013-05-23,-3.625,38.625,16.213318,0.0003209353,6.938894e-18,0.2520092,54.789883670983485
2013-05-24,-3.625,38.625,13.930495,0.38842812,6.938894e-18,0.24331352,53.788088262081146
2013-05-25,-3.625,38.625,15.011732,0.022786409,6.938894e-18,0.2324365,52.7862928531788
2013-05-26,-3.625,38.625,13.823583,1.6897225,3.6289268e-07,0.22974424,52.73659886033447
2013-05-27,-3.625,38.625,14.021044,0.54484224,7.210102e-08,0.22767504,52.68690486749013
2013-05-28,-3.625,38.625,7.8806543,0.41507858,5.9020543e-08,0.22174248,52.637210874645795
2013-05-29,-3.625,38.625,14.525275,0.0,6.938894e-18,0.21637782,52.58751688180146
2013-05-30,-3.625,38.625,15.997407,0.14253813,1.4834348e-08,0.2118918,52.53782288895713
2013-05-31,-3.625,38.625,15.308987,0.0,6.938894e-18,0.20475712,52.4881288961128
2013-06-01,-3.625,38.625,15.684163,-1.6653345e-13,6.938894e-18,0.19885997,52.43843490326846
2013-06-02,-3.625,38.625,15.576649,-1.6653345e-13,6.938894e-18,0.19430539,52.388740910424126
2013-06-03,-3.625,38.625,14.890467,-1.6653345e-13,6.938894e-18,0.19010937,50.722804541389145
2013-06-04,-3.625,38.625,14.625676,-1.6653345e-13,6.938894e-18,0.18502891,49.05686817235417
2013-06-05,-3.625,38.625,14.749622,0.90332526,1.1103334e-07,0.18337172,47.39093180331919
2013-06-06,-3.625,38.625,14.284662,0.020086674,6.938894e-18,0.18051425,45.72499543428421
2013-06-07,-3.625,38.625,8.235533,0.38683212,1.9325023e-07,0.18048981,44.05905906524923
2013-06-08,-3.625,38.625,8.104069,1.548591,2.0123751e-07,0.18256113,42.39312269621425
2013-06-09,-3.625,38.625,6.068222,0.9502668,7.250772e-08,0.18871838,40.727186327179275
2013-06-10,-3.625,38.625,12.682695,0.00031865085,6.938894e-18,0.18897977,39.061249958144295
2013-06-11,-3.625,38.625,15.958163,-1.6653345e-13,6.938894e-18,0.18725398,38.89747722833245
2013-06-12,-3.625,38.625,15.962094,-1.6653345e-13,6.938894e-18,0.18310192,38.7337044985206
2013-06-13,-3.625,38.625,15.052233,0.1933218,3.5392915e-08,0.17953357,38.569931768708756
2013-06-14,-3.625,38.625,15.542201,-1.6653345e-13,6.938894e-18,0.17560399,38.40615903889692
2013-06-15,-3.625,38.625,15.01107,-1.6653345e-13,6.938894e-18,0.17085522,38.24238630908507
2013-06-16,-3.625,38.625,14.846144,-1.6653345e-13,6.938894e-18,0.1661452,38.078613579273224
2013-06-17,-3.625,38.625,8.943425,-1.6653345e-13,6.938894e-18,0.1616541,37.91484084946138
2013-06-18,-3.625,38.625,10.61135,1.6575664,9.991335e-08,0.16692877,37.75106811964953
2013-06-19,-3.625,38.625,10.052466,0.5945651,3.5392915e-08,0.16810605,37.62860747951048
2013-06-20,-3.625,38.625,15.527099,-1.6653345e-13,6.938894e-18,0.1682364,37.50614683937143
2013-06-21,-3.625,38.625,13.937395,0.009566527,6.938894e-18,0.16583578,37.383686199232386
2013-06-22,-3.625,38.625,15.161057,-1.6653345e-13,6.938894e-18,0.16259333,37.26122555909333
2013-06-23,-3.625,38.625,14.741562,-1.6653345e-13,6.938894e-18,0.16011783,37.13876491895428
2013-06-24,-3.625,38.625,14.45488,-1.6653345e-13,6.938894e-18,0.15789133,37.016304278815234
2013-06-25,-3.625,38.625,14.328026,-1.6653345e-13,6.938894e-18,0.1553392,36.89384363867619
2013-06-26,-3.625,38.625,13.437907,0.094139695,6.938894e-18,0.15502176,36.771382998537135
