time,longitude,latitude,snr_[MJ/m2],tp_[mm]
2012-11-11,8.125,48.125,-0.062606394,4.0295887
2012-11-12,8.125,48.125,0.7788709,0.041137937
2012-11-13,8.125,48.125,0.9841253,0.0
2012-11-14,8.125,48.125,-0.037167385,0.0
2012-11-15,8.125,48.125,0.06643547,0.0039367494
2012-11-16,8.125,48.125,0.5640127,0.010235549
2012-11-17,8.125,48.125,-0.19172734,0.0
2012-11-18,8.125,48.125,0.28368774,0.0
2012-11-19,8.125,48.125,-0.026319597,0.00078734994
2012-11-20,8.125,48.125,-0.2387005,0.0
2012-11-21,8.125,48.125,-0.2583789,0.31780332
2012-11-22,8.125,48.125,0.8080558,0.11235919
2012-11-23,8.125,48.125,-0.44470644,0.00047738862
2012-11-24,8.125,48.125,-0.65075123,0.0
2012-11-25,8.125,48.125,-0.4939168,0.5461639
2012-11-26,8.125,48.125,0.25428143,13.020673
2012-11-27,8.125,48.125,0.2805451,8.485771
2012-11-28,8.125,48.125,0.27322668,17.329193
2012-11-29,8.125,48.125,0.36327952,15.471139
2012-11-30,8.125,48.125,-0.5975342,1.0709887
2012-12-01,8.125,48.125,-0.93622565,0.0036317129
2012-12-02,8.125,48.125,-0.44079608,3.0884097
2012-12-03,8.125,48.125,-0.0038444393,7.9988856
2012-12-04,8.125,48.125,0.3611785,12.430244
2012-12-05,8.125,48.125,-1.0753689,4.959405
2012-12-06,8.125,48.125,-1.3034974,4.2378325
2012-12-07,8.125,48.125,-1.2538462,3.5085044
2012-12-08,8.125,48.125,-0.7394291,0.11694472
2012-12-09,8.125,48.125,-0.26692605,5.85269
2012-12-10,8.125,48.125,-0.9789315,12.789739
2012-12-11,8.125,48.125,-0.76978046,3.1669316
2012-12-12,8.125,48.125,-1.6393082,0.03248605
2012-12-13,8.125,48.125,-0.6724185,1.8631701
2012-12-14,8.125,48.125,0.86897343,5.1783943
2012-12-15,8.125,48.125,0.25743848,12.580162
2012-12-16,8.125,48.125,-0.4949843,8.353303
2012-12-17,8.125,48.125,0.40490443,11.565122
2012-12-18,8.125,48.125,-0.2093336,3.3396146
2012-12-19,8.125,48.125,-1.0117857,0.14774814
2012-12-20,8.125,48.125,-0.9117503,8.43957
2012-12-21,8.125,48.125,0.12978743,6.6925097
2012-12-22,8.125,48.125,0.53542364,16.143415
2012-12-23,8.125,48.125,-0.3135497,8.294676
2012-12-24,8.125,48.125,-2.4114783,0.0
2012-12-25,8.125,48.125,-1.6180921,3.304358
2012-12-26,8.125,48.125,-0.21105054,2.470739
2012-12-27,8.125,48.125,-0.44892013,21.71566
2012-12-28,8.125,48.125,0.18203442,5.5813003
2012-12-29,8.125,48.125,-1.0073894,0.0
2012-12-30,8.125,48.125,-1.5988328,0.83431226
2012-12-31,8.125,48.125,-1.6820756,0.0010923619
2013-01-01,8.125,48.125,-1.2199646,6.926049
2013-01-02,8.125,48.125,-1.1822251,0.12847921
2013-01-03,8.125,48.125,-0.5991429,1.2618147
2013-01-04,8.125,48.125,0.7395122,2.1877117
2013-01-05,8.125,48.125,0.79181707,1.7890475
2013-01-06,8.125,48.125,0.7326175,0.75121975
2013-01-07,8.125,48.125,0.033709776,0.035284355
2013-01-08,8.125,48.125,-1.1475761,0.012002882
2013-01-09,8.125,48.125,-0.32288647,0.58479464
2013-01-10,8.125,48.125,0.39899918,4.356577
2013-01-11,8.125,48.125,0.26250845,3.200265
2013-01-12,8.125,48.125,-0.27131397,0.30423525
2013-01-13,8.125,48.125,-0.6067638,0.06257026
2013-01-14,8.125,48.125,-1.2288866,1.1030377
2013-01-15,8.125,48.125,-1.1058788,1.0857881
2013-01-16,8.125,48.125,-0.8554178,1.6390682
2013-01-17,8.125,48.125,0.43722346,5.220235
2013-01-18,8.125,48.125,-0.43887275,0.13858503
2013-01-19,8.125,48.125,0.60188943,1.8179519
2013-01-20,8.125,48.125,1.0874993,10.332549
2013-01-21,8.125,48.125,1.2389648,2.445576
2013-01-22,8.125,48.125,-0.22151348,1.1819928
2013-01-23,8.125,48.125,0.57837313,0.006644124
2013-01-24,8.125,48.125,0.16556287,0.083639674
2013-01-25,8.125,48.125,-0.42452085,0.0131433895
2013-01-26,8.125,48.125,-0.45336148,0.1679565
2013-01-27,8.125,48.125,1.2431,4.7519493
2013-01-28,8.125,48.125,2.2636123,3.1208851
2013-01-29,8.125,48.125,0.3396253,17.655527
2013-01-30,8.125,48.125,0.57943434,11.111356
2013-01-31,8.125,48.125,1.3678677,5.2487454
2013-02-01,8.125,48.125,0.37763432,33.776363
2013-02-02,8.125,48.125,1.8159457,16.556044
2013-02-03,8.125,48.125,1.4343468,3.0078166
2013-02-04,8.125,48.125,0.9438466,13.304067
2013-02-05,8.125,48.125,0.89094526,13.339667
2013-02-06,8.125,48.125,0.6000729,9.042898
2013-02-07,8.125,48.125,0.51379365,4.9740906
2013-02-08,8.125,48.125,0.8567763,3.745926
2013-02-09,8.125,48.125,0.45239085,1.2925733
2013-02-10,8.125,48.125,0.14182621,0.09412259
2013-02-11,8.125,48.125,2.253285,3.8118336
2013-02-12,8.125,48.125,1.5547854,0.12007541
2013-02-13,8.125,48.125,0.26617226,0.017792113
2013-02-14,8.125,48.125,0.9772786,0.78939825
2013-02-15,8.125,48.125,1.3233454,3.713261
2013-02-16,8.125,48.125,1.6248145,0.052227546
2013-02-17,8.125,48.125,1.5425279,0.007837938
2013-02-18,8.125,48.125,1.3201201,0.0012346454
2013-02-19,8.125,48.125,2.5061908,1.3037928
2013-02-20,8.125,48.125,3.0701845,0.13720728
2013-02-21,8.125,48.125,1.0527121,0.089463845
2013-02-22,8.125,48.125,0.7784254,0.50217605
2013-02-23,8.125,48.125,1.3283978,0.6036859
2013-02-24,8.125,48.125,1.9218793,1.799808
2013-02-25,8.125,48.125,2.7533188,0.02077437
2013-02-26,8.125,48.125,2.0363247,2.009273
2013-02-27,8.125,48.125,2.8041353,0.03536288
2013-02-28,8.125,48.125,3.5154173,0.0027365028
2013-03-01,8.125,48.125,3.5122108,0.00890641
2013-03-02,8.125,48.125,3.2830956,0.00548833
2013-03-03,8.125,48.125,4.094669,0.0
2013-03-04,8.125,48.125,4.29529,0.0
2013-03-05,8.125,48.125,4.839694,0.0
2013-03-06,8.125,48.125,3.862624,0.0
2013-03-07,8.125,48.125,5.7232656,0.11171817
2013-03-08,8.125,48.125,2.7107408,3.0392032
2013-03-09,8.125,48.125,5.4995832,0.6776407
2013-03-10,8.125,48.125,5.331691,4.621571
2013-03-11,8.125,48.125,2.1228974,1.7418374
2013-03-12,8.125,48.125,4.273816,5.182629
2013-03-13,8.125,48.125,2.9739974,2.1401138
2013-03-14,8.125,48.125,4.6420336,1.2510717
2013-03-15,8.125,48.125,5.0795693,0.18641163
2013-03-16,8.125,48.125,5.5725274,0.0019983526
2013-03-17,8.125,48.125,4.3885813,8.116507
2013-03-18,8.125,48.125,1.1843014,11.395895
2013-03-19,8.125,48.125,6.781209,1.5454117
2013-03-20,8.125,48.125,4.7023396,5.172511
2013-03-21,8.125,48.125,5.9979467,0.670211
2013-03-22,8.125,48.125,8.10152,0.0
2013-03-23,8.125,48.125,4.469271,0.3365368
2013-03-24,8.125,48.125,7.49658,1.3743649
2013-03-25,8.125,48.125,4.519941,2.1623333
2013-03-26,8.125,48.125,3.2481012,2.4535573
2013-03-27,8.125,48.125,7.7759213,0.00048161368
2013-03-28,8.125,48.125,3.7410524,5.897669
2013-03-29,8.125,48.125,6.809461,0.7867551
2013-03-30,8.125,48.125,4.065245,4.0878315
2013-03-31,8.125,48.125,6.7226715,1.3292183
2013-04-01,8.125,48.125,9.19543,0.0
2013-04-02,8.125,48.125,8.042601,0.0029144636
2013-04-03,8.125,48.125,6.798131,0.00097148784
2013-04-04,8.125,48.125,9.42895,0.0
2013-04-05,8.125,48.125,8.223074,0.00024287196
2013-04-06,8.125,48.125,5.9846015,0.08541249
2013-04-07,8.125,48.125,5.8522944,0.12681347
2013-04-08,8.125,48.125,5.4404607,1.0312903
2013-04-09,8.125,48.125,5.0810695,8.427871
2013-04-10,8.125,48.125,10.053275,5.6325865
2013-04-11,8.125,48.125,4.7029076,27.863071
2013-04-12,8.125,48.125,9.970983,7.8110585
2013-04-13,8.125,48.125,10.198401,0.7872059
2013-04-14,8.125,48.125,12.343287,0.0
2013-04-15,8.125,48.125,12.473988,0.030358996
2013-04-16,8.125,48.125,9.913966,0.7319146
2013-04-17,8.125,48.125,12.184514,0.0
2013-04-18,8.125,48.125,10.21758,0.016272422
2013-04-19,8.125,48.125,2.9342563,3.9783008
2013-04-20,8.125,48.125,3.9285254,6.8410435
2013-04-21,8.125,48.125,4.580439,0.4823717
2013-04-22,8.125,48.125,6.838422,0.5857234
2013-04-23,8.125,48.125,8.865107,0.0024287198
2013-04-24,8.125,48.125,13.372522,0.0
2013-04-25,8.125,48.125,13.472908,0.0
2013-04-26,8.125,48.125,7.443894,10.492648
2013-04-27,8.125,48.125,1.990127,25.261427
2013-04-28,8.125,48.125,5.4302154,2.053319
2013-04-29,8.125,48.125,2.038636,6.5777445
2013-04-30,8.125,48.125,4.127074,4.7007856
2013-05-01,8.125,48.125,10.779899,2.6740303
2013-05-02,8.125,48.125,12.686715,3.052631
2013-05-03,8.125,48.125,6.564498,20.938519
2013-05-04,8.125,48.125,8.263531,2.5337052
2013-05-05,8.125,48.125,11.2019,0.58553773
2013-05-06,8.125,48.125,12.020693,15.466073
2013-05-07,8.125,48.125,12.760388,4.517286
2013-05-08,8.125,48.125,14.12586,2.0066254
2013-05-09,8.125,48.125,6.466897,1.8208132
2013-05-10,8.125,48.125,9.272033,11.70954
2013-05-11,8.125,48.125,11.591257,2.905552
2013-05-12,8.125,48.125,8.991376,7.735113
2013-05-13,8.125,48.125,3.4839401,1.5758773
2013-05-14,8.125,48.125,9.834912,0.02923567
2013-05-15,8.125,48.125,7.197921,3.4689093
2013-05-16,8.125,48.125,4.8911614,10.066384
2013-05-17,8.125,48.125,2.9966094,3.6290424
2013-05-18,8.125,48.125,15.84943,0.020868637
2013-05-19,8.125,48.125,3.7075868,6.635071
2013-05-20,8.125,48.125,12.370212,4.8741746
2013-05-21,8.125,48.125,8.742337,4.864562
2013-05-22,8.125,48.125,3.557037,11.359824
2013-05-23,8.125,48.125,10.1599245,3.4002635
2013-05-24,8.125,48.125,13.091097,2.2825327
2013-05-25,8.125,48.125,12.84531,3.2179909
2013-05-26,8.125,48.125,6.4706516,9.284311
2013-05-27,8.125,48.125,13.523051,0.88161606
2013-05-28,8.125,48.125,15.040243,13.061537
2013-05-29,8.125,48.125,9.161346,8.788031
2013-05-30,8.125,48.125,13.188267,0.7048721
2013-05-31,8.125,48.125,1.599692,44.371162
2013-06-01,8.125,48.125,2.882089,32.616707
2013-06-02,8.125,48.125,15.415101,1.257507
2013-06-03,8.125,48.125,9.603424,0.37259355
2013-06-04,8.125,48.125,14.051091,-1.6653345e-13
2013-06-05,8.125,48.125,15.3164215,0.43926266
2013-06-06,8.125,48.125,16.191713,0.00025972474
2013-06-07,8.125,48.125,14.0901575,0.26894638
2013-06-08,8.125,48.125,15.010836,0.47900906
2013-06-09,8.125,48.125,12.870083,2.6394463
2013-06-10,8.125,48.125,9.157625,7.14733
2013-06-11,8.125,48.125,11.946057,1.3472031
2013-06-12,8.125,48.125,10.330052,0.00077917415
2013-06-13,8.125,48.125,17.515581,9.731918
2013-06-14,8.125,48.125,10.242504,0.5284369
2013-06-15,8.125,48.125,14.447589,0.3448694
2013-06-16,8.125,48.125,15.32955,0.0038687843
2013-06-17,8.125,48.125,17.019804,1.1348921
2013-06-18,8.125,48.125,17.096281,0.5182094
2013-06-19,8.125,48.125,16.945848,-1.6653345e-13
2013-06-20,8.125,48.125,11.865001,33.760406
2013-06-21,8.125,48.125,12.865487,0.2542419
2013-06-22,8.125,48.125,11.564468,0.07546412
2013-06-23,8.125,48.125,9.742697,0.96519536
2013-06-24,8.125,48.125,10.647144,8.761419
2013-06-25,8.125,48.125,13.298551,3.029084
2013-06-26,8.125,48.125,12.1670065,0.57319677
2013-06-27,8.125,48.125,7.812923,3.4228315
2013-06-28,8.125,48.125,13.807099,0.77680564
2013-06-29,8.125,48.125,3.113491,14.686182
2013-06-30,8.125,48.125,11.129863,0.66545427
2013-07-01,8.125,48.125,16.88501,0.00042609914
2013-07-02,8.125,48.125,15.308236,0.03920112
2013-07-03,8.125,48.125,3.6812901,14.027419
2013-07-04,8.125,48.125,8.289949,3.1404357
2013-07-05,8.125,48.125,12.319889,0.38337472
2013-07-06,8.125,48.125,15.603564,0.007240639
2013-07-07,8.125,48.125,14.018474,0.57118
2013-07-08,8.125,48.125,15.898741,0.004474041
2013-07-09,8.125,48.125,16.112572,0.45705494
2013-07-10,8.125,48.125,15.164773,0.17861706
2013-07-11,8.125,48.125,15.7670965,0.0010652478
2013-07-12,8.125,48.125,16.30214,-8.326673e-14
2013-07-13,8.125,48.125,15.051685,0.09897004
2013-07-14,8.125,48.125,16.508595,0.008948082
2013-07-15,8.125,48.125,16.156143,-8.326673e-14
2013-07-16,8.125,48.125,16.192505,-8.326673e-14
2013-07-17,8.125,48.125,14.09858,0.51047426
2013-07-18,8.125,48.125,14.50514,1.2883291
2013-07-19,8.125,48.125,13.438602,0.25823095
2013-07-20,8.125,48.125,14.320727,0.041691057
2013-07-21,8.125,48.125,15.458991,0.022239937
2013-07-22,8.125,48.125,15.054164,0.053901542
2013-07-23,8.125,48.125,13.066469,0.5208143
2013-07-24,8.125,48.125,10.708477,6.835267
2013-07-25,8.125,48.125,12.71818,1.3429575
2013-07-26,8.125,48.125,13.008805,1.1141521
2013-07-27,8.125,48.125,15.199951,0.12110282
2013-07-28,8.125,48.125,11.612117,8.456893
2013-07-29,8.125,48.125,2.1752012,33.237442
2013-07-30,8.125,48.125,12.404782,0.48590264
2013-07-31,8.125,48.125,12.377718,0.029521968
2013-08-01,8.125,48.125,15.093831,0.0
2013-08-02,8.125,48.125,14.726533,0.0004935711
2013-08-03,8.125,48.125,13.17696,0.51917994
2013-08-04,8.125,48.125,11.92608,0.17420484
2013-08-05,8.125,48.125,13.473298,0.14316238
2013-08-06,8.125,48.125,11.631882,3.358662
2013-08-07,8.125,48.125,9.977771,10.925705
2013-08-08,8.125,48.125,6.3861737,6.6320114
2013-08-09,8.125,48.125,9.840343,1.3554869
2013-08-10,8.125,48.125,9.571974,0.05679451
2013-08-11,8.125,48.125,10.35104,0.0053041247
2013-08-12,8.125,48.125,11.047998,1.1918138
2013-08-13,8.125,48.125,10.380064,0.8872262
2013-08-14,8.125,48.125,7.407224,0.39898974
2013-08-15,8.125,48.125,13.588928,0.0
2013-08-16,8.125,48.125,13.019865,0.0
2013-08-17,8.125,48.125,10.634548,0.007352092
2013-08-18,8.125,48.125,10.511374,0.3203681
2013-08-19,8.125,48.125,6.5827165,15.490882
2013-08-20,8.125,48.125,11.28618,0.0031087922
2013-08-21,8.125,48.125,12.305617,0.0
2013-08-22,8.125,48.125,11.332348,0.0
2013-08-23,8.125,48.125,10.872451,0.07847781
2013-08-24,8.125,48.125,2.98911,16.080183
2013-08-25,8.125,48.125,5.4679613,6.9727397
2013-08-26,8.125,48.125,6.482853,2.9839158
2013-08-27,8.125,48.125,7.326851,12.900623
2013-08-28,8.125,48.125,9.265256,3.8463113
2013-08-29,8.125,48.125,9.453995,0.31674105
2013-08-30,8.125,48.125,10.913425,0.24101566
2013-08-31,8.125,48.125,9.298149,0.9181566
2013-09-01,8.125,48.125,7.664594,1.0805933
2013-09-02,8.125,48.125,9.651153,1.6653345e-13
2013-09-03,8.125,48.125,11.040154,1.6653345e-13
2013-09-04,8.125,48.125,10.524936,1.6653345e-13
2013-09-05,8.125,48.125,10.391972,1.6653345e-13
2013-09-06,8.125,48.125,8.634917,0.21745156
2013-09-07,8.125,48.125,8.142414,16.51987
2013-09-08,8.125,48.125,6.0115333,25.985134
2013-09-09,8.125,48.125,8.730474,8.136256
2013-09-10,8.125,48.125,5.5236692,7.42615
2013-09-11,8.125,48.125,2.1421757,14.286067
2013-09-12,8.125,48.125,4.0310483,20.812334
2013-09-13,8.125,48.125,6.911502,0.34020808
2013-09-14,8.125,48.125,3.0465348,3.1359355
2013-09-15,8.125,48.125,3.2274694,8.794297
2013-09-16,8.125,48.125,0.5060311,12.133163
2013-09-17,8.125,48.125,7.245892,15.856234
2013-09-18,8.125,48.125,4.7428384,29.088629
2013-09-19,8.125,48.125,4.9804554,0.45376328
2013-09-20,8.125,48.125,3.339731,2.33876
2013-09-21,8.125,48.125,5.238502,0.018259777
2013-09-22,8.125,48.125,7.73011,1.6653345e-13
2013-09-23,8.125,48.125,6.879256,1.6653345e-13
2013-09-24,8.125,48.125,7.044598,0.00082540757
2013-09-25,8.125,48.125,6.104407,0.03560049
2013-09-26,8.125,48.125,5.9017944,4.3939633
2013-09-27,8.125,48.125,5.1319036,0.0054529095
2013-09-28,8.125,48.125,6.0188527,0.0035032472
2013-09-29,8.125,48.125,6.9602885,0.7805308
2013-09-30,8.125,48.125,5.2878914,0.040186536
2013-10-01,8.125,48.125,3.9259887,0.017066134
2013-10-02,8.125,48.125,4.43266,0.0
2013-10-03,8.125,48.125,4.974696,0.0
2013-10-04,8.125,48.125,4.0258975,1.9296842
2013-10-05,8.125,48.125,2.5894868,17.342474
2013-10-06,8.125,48.125,1.3061463,13.134757
2013-10-07,8.125,48.125,2.6654158,0.07060137
2013-10-08,8.125,48.125,2.3436756,0.39174005
2013-10-09,8.125,48.125,2.3968523,0.35165083
2013-10-10,8.125,48.125,0.47300494,20.64507
2013-10-11,8.125,48.125,2.3461077,3.8909361
2013-10-12,8.125,48.125,1.918724,3.1830745
2013-10-13,8.125,48.125,3.568382,2.0229745
2013-10-14,8.125,48.125,3.4233472,6.50835
2013-10-15,8.125,48.125,1.6574277,26.629726
2013-10-16,8.125,48.125,3.0139856,1.8595419
2013-10-17,8.125,48.125,2.957817,2.867086
2013-10-18,8.125,48.125,2.8991039,0.0064490368
2013-10-19,8.125,48.125,4.006447,0.036799412
2013-10-20,8.125,48.125,-0.90645957,5.9097037
2013-10-21,8.125,48.125,2.1263902,0.20231955
2013-10-22,8.125,48.125,3.031359,0.00077669654
2013-10-23,8.125,48.125,1.764459,3.698288
2013-10-24,8.125,48.125,1.956044,0.003883483
2013-10-25,8.125,48.125,0.7875461,0.0010121611
2013-10-26,8.125,48.125,2.5087066,0.0
2013-10-27,8.125,48.125,2.904757,10.033858
2013-10-28,8.125,48.125,3.154007,6.793632
2013-10-29,8.125,48.125,2.3123379,1.631659
2013-10-30,8.125,48.125,0.58844686,0.48129085
2013-10-31,8.125,48.125,1.3375996,0.0
2013-11-01,8.125,48.125,0.712951,0.1674843
2013-11-02,8.125,48.125,0.6927947,6.7515984
2013-11-03,8.125,48.125,1.0750992,18.720041
2013-11-04,8.125,48.125,-0.30620828,15.913455
2013-11-05,8.125,48.125,1.6150749,5.466632
2013-11-06,8.125,48.125,-0.19080442,15.103434
2013-11-07,8.125,48.125,1.1563938,1.1539165
2013-11-08,8.125,48.125,-0.54167944,10.345611
2013-11-09,8.125,48.125,1.0507917,2.6359549
2013-11-10,8.125,48.125,-0.7047019,28.379715
2013-11-11,8.125,48.125,-0.20594795,0.33312905
2013-11-12,8.125,48.125,0.27728978,0.01975292
2013-11-13,8.125,48.125,0.9462372,1.3201815
2013-11-14,8.125,48.125,0.06255769,0.69981104
2013-11-15,8.125,48.125,0.45306993,0.15519753
2013-11-16,8.125,48.125,0.6444377,0.0320904
2013-11-17,8.125,48.125,-0.12079012,0.0338429
2013-11-18,8.125,48.125,0.32667008,0.0
2013-11-19,8.125,48.125,0.117917866,9.191333
2013-11-20,8.125,48.125,0.4521658,8.315254
2013-11-21,8.125,48.125,-0.09689739,3.0551498
2013-11-22,8.125,48.125,0.5197333,7.0828614
2013-11-23,8.125,48.125,0.6336849,2.1654289
2013-11-24,8.125,48.125,0.25894096,1.6518085
2013-11-25,8.125,48.125,0.18245302,0.70331997
2013-11-26,8.125,48.125,-0.09715785,0.23348972
2013-11-27,8.125,48.125,-1.6668332,0.0021163842
2013-11-28,8.125,48.125,-0.41625234,0.091652244
2013-11-29,8.125,48.125,1.6209859,3.2566092
2013-11-30,8.125,48.125,0.2419951,4.532088
2013-12-01,8.125,48.125,-0.36273333,0.0052326513
2013-12-02,8.125,48.125,-1.2663422,0.013874798
2013-12-03,8.125,48.125,-1.8826776,-1.6653345e-13
2013-12-04,8.125,48.125,-0.4961273,0.031423483
2013-12-05,8.125,48.125,1.302904,1.3423289
2013-12-06,8.125,48.125,-0.025006523,5.8858185
2013-12-07,8.125,48.125,-0.64374447,0.62488973
2013-12-08,8.125,48.125,-0.62237334,0.07793719
2013-12-09,8.125,48.125,-1.0449567,-1.6653345e-13
2013-12-10,8.125,48.125,-0.86172616,-1.6653345e-13
2013-12-11,8.125,48.125,-1.4219517,-1.6653345e-13
2013-12-12,8.125,48.125,-2.0351632,-1.6653345e-13
2013-12-13,8.125,48.125,-1.9859235,-1.6653345e-13
2013-12-14,8.125,48.125,-0.7510971,2.9775643
2013-12-15,8.125,48.125,-1.0875654,-1.6653345e-13
2013-12-16,8.125,48.125,-2.1648226,-1.6653345e-13
2013-12-17,8.125,48.125,-2.002057,-1.6653345e-13
2013-12-18,8.125,48.125,-0.8688384,-1.6653345e-13
2013-12-19,8.125,48.125,-0.7494567,8.500261
2013-12-20,8.125,48.125,-0.0881763,4.577777
2013-12-21,8.125,48.125,-0.5241253,-1.6653345e-13
2013-12-22,8.125,48.125,-0.8916069,4.6516757
2013-12-23,8.125,48.125,-0.86276567,0.63438344
2013-12-24,8.125,48.125,-1.4256744,-1.6653345e-13
2013-12-25,8.125,48.125,-0.61328405,18.48592
2013-12-26,8.125,48.125,-0.3147462,20.720419
2013-12-27,8.125,48.125,-0.7564957,0.055143405
2013-12-28,8.125,48.125,-1.151514,12.857293
2013-12-29,8.125,48.125,-0.43854764,1.123932
2013-12-30,8.125,48.125,-0.8384368,0.0029872274
2013-12-31,8.125,48.125,-1.7983363,-1.6653345e-13
2014-01-01,8.125,48.125,-0.43056157,1.5595074
2014-01-02,8.125,48.125,-1.0206664,5.258109
2014-01-03,8.125,48.125,-1.6112711,0.5561633
2014-01-04,8.125,48.125,-2.5199268,9.468226
2014-01-05,8.125,48.125,-0.32992414,6.347658
2014-01-06,8.125,48.125,-0.20199712,0.029690148
2014-01-07,8.125,48.125,-1.1549883,0.004405034
2014-01-08,8.125,48.125,-0.9726066,0.12896717
2014-01-09,8.125,48.125,-0.060696166,6.5921326
2014-01-10,8.125,48.125,0.16384766,2.5250442
2014-01-11,8.125,48.125,0.66900265,3.2703505
2014-01-12,8.125,48.125,0.20498419,0.0
2014-01-13,8.125,48.125,-0.010852269,4.0360193
2014-01-14,8.125,48.125,-0.3398397,2.2809033
2014-01-15,8.125,48.125,1.138717,0.27999336
2014-01-16,8.125,48.125,0.25872537,9.601873
2014-01-17,8.125,48.125,-0.99380916,0.4977495
2014-01-18,8.125,48.125,-0.68972003,0.014211971
2014-01-19,8.125,48.125,-0.84631234,0.2518242
2014-01-20,8.125,48.125,0.7149037,6.3281713
2014-01-21,8.125,48.125,0.5602501,6.29042
2014-01-22,8.125,48.125,0.2786409,0.016740004
2014-01-23,8.125,48.125,-0.18849772,4.36361
2014-01-24,8.125,48.125,0.04352291,5.1119566
2014-01-25,8.125,48.125,0.44851238,0.31071723
2014-01-26,8.125,48.125,0.8381735,7.80191
2014-01-27,8.125,48.125,0.87964565,8.058479
2014-01-28,8.125,48.125,-0.15906574,0.09456001
2014-01-29,8.125,48.125,-0.11677353,0.053189307
2014-01-30,8.125,48.125,0.031640865,0.05870795
2014-01-31,8.125,48.125,0.21800426,0.0
2014-02-01,8.125,48.125,0.7612726,3.2883239
2014-02-02,8.125,48.125,1.8341055,3.4420195
2014-02-03,8.125,48.125,0.52489054,0.027306698
2014-02-04,8.125,48.125,0.43687505,0.7537164
2014-02-05,8.125,48.125,-0.8004437,1.0344716
2014-02-06,8.125,48.125,2.4257283,0.10283852
2014-02-07,8.125,48.125,-1.0407318,3.612642
2014-02-08,8.125,48.125,-0.047861457,5.652077
2014-02-09,8.125,48.125,0.8649739,1.0859122
2014-02-10,8.125,48.125,-0.3801236,6.9074984
2014-02-11,8.125,48.125,2.1911864,0.8660117
2014-02-12,8.125,48.125,1.928849,0.810064
2014-02-13,8.125,48.125,0.2562702,16.393515
2014-02-14,8.125,48.125,1.745695,0.49638495
2014-02-15,8.125,48.125,0.79576606,16.074423
2014-02-16,8.125,48.125,0.8406431,1.4755131
2014-02-17,8.125,48.125,1.9455377,0.000258919
2014-02-18,8.125,48.125,2.3497262,0.0
2014-02-19,8.125,48.125,2.162086,0.3741667
2014-02-20,8.125,48.125,4.037875,0.7769579
2014-02-21,8.125,48.125,2.118449,5.955115
2014-02-22,8.125,48.125,2.4956236,4.0803323
2014-02-23,8.125,48.125,3.445049,0.015427128
2014-02-24,8.125,48.125,2.992635,0.0
2014-02-25,8.125,48.125,3.3545885,0.60453206
2014-02-26,8.125,48.125,2.1037807,13.350001
2014-02-27,8.125,48.125,4.54837,5.095168
2014-02-28,8.125,48.125,2.8977914,3.5157273
2014-03-01,8.125,48.125,2.9679801,0.5153401
2014-03-02,8.125,48.125,3.1147783,0.14794497
2014-03-03,8.125,48.125,1.9279636,1.7997048
2014-03-04,8.125,48.125,3.637101,1.8762945
2014-03-05,8.125,48.125,4.9725313,0.41957584
2014-03-06,8.125,48.125,4.737924,0.0
2014-03-07,8.125,48.125,5.568695,0.0
2014-03-08,8.125,48.125,5.1997795,0.0
2014-03-09,8.125,48.125,5.037616,0.0
2014-03-10,8.125,48.125,5.3704824,0.0
2014-03-11,8.125,48.125,4.832453,0.0
2014-03-12,8.125,48.125,5.7072167,0.0
2014-03-13,8.125,48.125,6.3738947,0.0
2014-03-14,8.125,48.125,6.572286,0.0
2014-03-15,8.125,48.125,1.9486111,2.2771058
2014-03-16,8.125,48.125,5.0191894,0.24120013
2014-03-17,8.125,48.125,7.168169,0.0039734165
2014-03-18,8.125,48.125,6.871448,0.16699137
2014-03-19,8.125,48.125,6.2971826,0.4703932
2014-03-20,8.125,48.125,7.4786897,0.0
2014-03-21,8.125,48.125,7.3959055,0.5369958
2014-03-22,8.125,48.125,1.0212675,11.109852
2014-03-23,8.125,48.125,4.0172925,3.5013475
2014-03-24,8.125,48.125,6.5912333,3.2465997
2014-03-25,8.125,48.125,7.622852,0.44869635
2014-03-26,8.125,48.125,7.35941,0.6981824
2014-03-27,8.125,48.125,8.327043,1.6862465
2014-03-28,8.125,48.125,9.1162615,0.005616403
2014-03-29,8.125,48.125,8.29108,0.0
2014-03-30,8.125,48.125,9.112315,0.0
2014-03-31,8.125,48.125,9.522178,0.0
2014-04-01,8.125,48.125,9.251312,0.05792597
2014-04-02,8.125,48.125,9.593037,0.038638983
2014-04-03,8.125,48.125,8.438721,0.056811508
2014-04-04,8.125,48.125,9.747532,2.6274648
2014-04-05,8.125,48.125,4.557595,5.687703
2014-04-06,8.125,48.125,9.452481,0.07194828
2014-04-07,8.125,48.125,9.647424,0.0
2014-04-08,8.125,48.125,7.7352204,5.093127
2014-04-09,8.125,48.125,7.579574,0.121429175
2014-04-10,8.125,48.125,10.6274,0.0
2014-04-11,8.125,48.125,11.4692545,0.037884716
2014-04-12,8.125,48.125,11.046086,0.08121263
2014-04-13,8.125,48.125,11.725454,0.04438763
2014-04-14,8.125,48.125,8.435349,0.42750806
2014-04-15,8.125,48.125,8.557118,0.022614803
2014-04-16,8.125,48.125,10.990054,0.0
2014-04-17,8.125,48.125,11.453939,0.0
2014-04-18,8.125,48.125,2.6566124,3.5720074
2014-04-19,8.125,48.125,3.54224,0.8931415
